stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
1709,和益,B 觀察中,58.9,79.0,51.3,43.8,36.8,83.4,84.0,84.4,48.5,293,0,-26.0,0.0,0.0,0,1.11,0.12,0.00078,0.000743,1,0.8624,5.65,11.84,11.39,35.5,300.7,主流評分排前 21%（未完全達 A 級條件）
3094,聯傑,B 觀察中,58.75,78.8,51.3,43.8,36.8,81.4,82.0,87.4,49.5,362,0,-83.0,0.0,0.0,0,1.05,0.05,0.000928,0.000878,1,0.88,2.42,16.39,15.94,42.25,196.1,主流評分排前 21%（未完全達 A 級條件）
3234,光環,B 觀察中,58.74,78.6,51.3,43.8,36.8,74.5,74.5,88.8,82.6,260,0,-65.0,0.0,0.0,0,0.85,-0.18,0.003592,0.003921,1,4.0187,-17.01,17.52,17.08,163.5,388.9,主流評分排前 21%（未完全達 A 級條件）
4967,十銓,B 觀察中,58.5,78.4,51.3,43.8,76.2,55.5,65.7,72.5,66.9,162,0,15.0,0.0,0.0,1,0.69,-0.53,0.005845,0.005962,1,1.9491,-5.17,5.56,5.11,266.0,758.5,主流評分排前 22%（未完全達 A 級條件）
00896,00896,C 過熱或排除,58.48,78.2,51.3,43.8,36.8,99.5,98.4,56.3,19.6,168,0,59.0,0.0,0.0,0,4.69,3.55,0.000608,0.000605,1,0.2612,-2.77,1.39,0.94,27.69,731.0,量能爆衝（Z=3.6）但近 20 日僅上榜 0 天 — 缺乏持續性
2855,統一證,B 觀察中,58.36,78.0,51.3,43.8,36.8,82.2,81.8,81.8,50.9,312,0,-19.0,0.0,0.0,0,1.03,0.07,0.001132,0.001075,1,0.92,-1.34,9.93,9.48,51.5,258.1,主流評分排前 22%（未完全達 A 級條件）
2609,陽明,B 觀察中,58.24,77.8,51.3,43.8,86.6,66.5,50.7,69.1,34.3,122,0,-20.0,0.0,0.0,8,0.52,-0.36,0.001292,0.001286,1,0.498,2.62,4.63,4.18,58.8,1295.5,主流評分排前 22%（未完全達 A 級條件）
6834,天二科技,B 觀察中,58.2,77.6,51.3,43.8,36.8,84.2,84.6,60.5,78.8,203,0,-29.0,0.0,0.0,0,1.16,0.18,0.002134,0.002059,1,3.1675,-1.62,2.0,1.55,97.1,547.7,主流評分排前 22%（未完全達 A 級條件）
5464,霖宏,B 觀察中,58.18,77.4,51.3,43.8,36.8,76.0,72.1,88.4,72.3,572,0,-49.0,0.0,0.0,0,0.8,-0.16,0.001872,0.00163,1,2.4297,13.15,17.36,16.91,85.2,62.3,主流評分排前 23%（未完全達 A 級條件）
3162,精確,B 觀察中,58.02,77.2,51.3,43.8,36.8,91.0,90.6,81.6,0.7,406,0,127.0,0.0,0.0,0,1.71,0.82,0.001494,0.001505,1,0.0053,-2.3,9.85,9.41,68.0,141.8,主流評分排前 23%（未完全達 A 級條件）
3450,聯鈞,C 過熱或排除,57.95,77.0,3.0,99.5,90.5,74.7,74.9,4.2,92.4,52,49,-18.0,-18.0,16.5,13,0.85,-0.17,0.010821,0.012136,0,11.3427,-6.55,-14.94,-15.39,492.5,3970.9,相對強弱未轉強（弱於大盤）
2889,國票金,B 觀察中,57.92,76.8,51.3,43.8,36.8,87.2,87.6,85.0,9.2,347,0,-38.0,0.0,0.0,0,1.3,0.36,0.00037,0.000345,1,0.1056,1.51,12.5,12.05,16.85,218.3,主流評分排前 23%（未完全達 A 級條件）
2897,王道銀行,B 觀察中,57.86,76.6,51.3,43.8,36.8,88.8,88.2,82.6,6.8,544,0,-135.0,0.0,0.0,0,1.36,0.54,0.000246,0.000231,1,0.0621,2.28,10.34,9.9,11.2,71.0,主流評分排前 23%（未完全達 A 級條件）
